study_hours,attendance_percentage,previous_grade,parental_education,internet_access,extracurricular_activity,sleep_hours,pass_fail
40.77660521318041,65.10337200270001,76.71908713736818,Master,No,Yes,7.267432548933005,1
38.58968646927755,61.46867496013559,30.893579856252813,Master,No,Yes,5.231403560681855,0
40.295055145214455,75.62683791660713,91.00862995207734,Bachelor,Yes,Yes,8.171976438715403,0
22.907999111020786,74.53560571840492,61.2717667717975,Master,No,Yes,8.446642249778085,0
41.25604237640104,49.687470043854404,54.007656379005475,PhD,Yes,No,5.554589232292668,1
7.770034657789205,68.30439025110634,39.677189594384,Bachelor,No,Yes,6.06459858417842,0
28.135476702120776,73.208306572591,60.76257620509095,PhD,Yes,No,9.94283003408354,1
2.2764157039098354,74.21721632388343,64.74259398990651,PhD,Yes,No,6.245586807104405,1
17.580119835212976,52.60643157474111,58.255268614543446,PhD,No,Yes,8.564810030536611,0
19.590153673827096,84.53628353513722,77.5062065678828,Master,No,Yes,6.71635255977964,1
21.01628919724426,41.51194568926418,59.46275701314582,High School,Yes,No,8.760068967165855,0
35.38242592111338,61.28991133258976,97.29923044926014,High School,No,Yes,8.614139432695888,1
20.650788860976597,86.81275891213801,71.94942624765143,PhD,Yes,Yes,8.006536151191213,1
23.53729388588147,73.83357526332415,86.52345549563363,Master,Yes,No,9.128670077773474,1
13.402118281967718,55.66974595065162,37.65491321766352,Bachelor,Yes,No,9.635310969266111,0
19.916085998208324,81.69718716058287,57.810390506213395,PhD,No,No,7.479899922712503,1
12.90894210863127,74.0434566493644,53.57933910130069,Bachelor,Yes,No,5.4248134433364745,1
5.513404340885295,87.77461656738323,69.86376716956143,Bachelor,Yes,No,6.39177376986445,0
30.965532482306138,84.1015111713894,90.2779464042998,Master,Yes,No,8.54983428107976,1
34.07421433064078,76.60647532217408,35.483675243340464,Master,Yes,Yes,7.905300910743217,1
31.735536608461494,69.29066051864885,35.08023586312976,High School,No,No,5.066790031391492,0
24.247714102427473,47.9909275400514,89.52223957103192,High School,No,No,4.307437246878548,1
20.229717448603033,55.679981073123024,44.89950602268502,Master,No,Yes,8.097769561252388,0
43.44001517944761,65.14596837502512,76.81272781148695,PhD,No,Yes,5.506474144176072,1
26.915925686538465,75.95795722038332,68.00146926525636,High School,Yes,Yes,6.998021462374321,1
25.000730126227086,70.82247131291828,88.30255164210607,Bachelor,Yes,Yes,8.480480635075565,1
3.230819158708913,57.29107155757177,38.756223688548246,PhD,Yes,Yes,7.376000683937999,1
18.379895726055505,40.387861467382635,39.08480760058279,Bachelor,Yes,Yes,4.499815498670778,0
20.24938970172114,69.77435331404884,68.97728521948153,Master,Yes,No,5.113481420701333,1
21.143493483051223,57.137559313734585,96.24650573508596,Bachelor,Yes,Yes,5.315969104185514,1
29.848273722911948,84.0764980426321,59.0498430859528,PhD,No,Yes,5.5471855218690695,1
27.612922242890164,41.43677591622901,52.88594701782864,Master,Yes,Yes,7.392420351703025,0
31.179444454085342,75.08966867834745,72.46825262385201,PhD,Yes,Yes,7.023794678952361,1
38.71439655402216,96.48845425036393,95.13140203815217,Bachelor,Yes,No,5.218960230185253,1
41.02331545837249,50.46455602668997,88.58494829912365,PhD,No,Yes,4.405329060734123,1
36.46990765887173,68.29896944503572,99.68385275132539,Master,Yes,Yes,5.028593226848308,1
47.86513740583686,45.48531950902829,31.579800824166398,Bachelor,Yes,No,9.90628787571162,1
2.8751639684653583,77.54091473568116,37.90007012989336,Bachelor,Yes,No,6.811281698748834,0
11.397343312810213,73.03190083577354,72.66274343566354,High School,No,No,9.204073028212676,0
2.3630179989508218,64.44193145276994,87.44035075336947,High School,Yes,Yes,9.09251480001306,0
33.078786279420946,71.28262128842448,49.967103961473654,PhD,Yes,No,7.069117344777242,1
45.10546634959937,93.79447950814061,46.74477616239531,High School,No,No,8.24012625076326,1
13.687150235662365,51.77765813866402,85.08830595668405,High School,Yes,No,5.156512062476274,1
46.49765815022272,41.35387070232083,33.94672976972621,High School,No,Yes,8.13038022956145,1
4.892834733898921,91.69989308194606,55.85678533078096,High School,Yes,Yes,5.634307475579737,1
46.85292928666469,74.62702494327439,65.40664558146308,Master,No,No,8.992372580524904,1
18.877888987502452,93.43950732771054,69.22440720452263,Master,Yes,Yes,4.50234479865346,1
6.868199765562393,75.81671340479036,81.00306097549438,High School,Yes,Yes,8.638832037311666,1
25.32184444094363,88.60966539758215,54.839200640146075,PhD,No,Yes,4.599621439411717,1
14.325275250584381,65.78040180130887,72.8879041272225,Master,Yes,Yes,9.287135421365853,1
15.673899294172296,84.99159587729613,70.97627959536695,High School,Yes,Yes,5.825227108810022,1
16.749918316461756,94.78248801339136,68.3331270457623,Master,No,No,7.926360188983448,1
40.54524309596785,74.32737782333237,74.83383051995486,Bachelor,Yes,No,6.925013671721679,1
27.879741280412215,50.84710903374277,48.16144197476534,Master,No,No,6.197818871574034,0
16.942769559488177,56.12785690181189,35.925412750924025,Master,Yes,No,7.872650999100979,0
31.29602159892408,51.918674613844345,38.34901704278204,PhD,No,Yes,9.685137883307428,0
36.37523236271329,54.81142165574397,45.72076678577307,Master,Yes,No,4.247618484247731,0
15.08595203520962,58.38492696106218,65.01385548659496,PhD,Yes,No,9.513117135298625,1
21.850356873216874,73.30802720519131,88.83099253822141,Bachelor,No,Yes,7.654489930126081,1
7.850532480173483,75.27949776782997,79.0905339461869,High School,Yes,Yes,8.843885804614313,0
10.695168777664655,65.58998483451167,85.2328422941433,PhD,No,Yes,6.303249720605665,1
34.69365699031918,76.92524678925012,54.56829367482639,Master,No,Yes,6.831057849025682,1
10.709040689390093,44.89449553668196,58.325761915398516,Master,No,No,9.213104510806984,0
27.207842416018888,45.2672942234896,57.55773201934289,PhD,Yes,Yes,6.4890878188589385,1
36.034220562676765,50.30976762145951,43.4311229083151,Bachelor,Yes,Yes,7.20795740049451,0
7.130092308547704,71.08464988242068,34.28516607005004,High School,Yes,Yes,4.121169538505997,0
29.23098654218737,52.839680721898816,71.36412649790587,Master,No,Yes,4.951588035028253,1
14.31501361766546,56.99706420955464,99.24516783944102,Bachelor,No,Yes,7.850119047848798,1
48.22049001140383,64.01877017037964,41.6780793465184,High School,No,Yes,8.301861406383264,1
25.21019104255639,88.7119674406228,33.267937392949165,High School,Yes,No,7.495605620706996,0
40.68764238920759,40.83172815477161,84.56721772767531,Master,No,No,4.859860217653664,1
28.410874023500565,78.96272921419734,47.68102046793069,PhD,Yes,No,6.672432571467009,1
4.08380157703132,80.13259186244112,88.07506637470499,Master,Yes,Yes,6.1305685981791385,1
32.39126602851307,87.9193468213982,79.27556669241608,Master,Yes,Yes,6.9739680642105295,1
47.66736042591954,95.9651763436188,96.19714759355632,Master,Yes,No,9.221974207324566,1
30.877367367023897,41.20827093695739,58.624906502967036,Bachelor,Yes,No,8.655168631951911,0
41.32106525248593,49.22702233079297,76.33788876154439,PhD,Yes,No,4.503937008334954,1
44.44191024072357,93.17027764335958,62.539834656928946,Bachelor,Yes,No,9.341855186647386,1
12.947829053548759,67.51111373122092,74.14120881159805,Master,Yes,Yes,6.830602906898942,0
12.178152315594879,73.87543833600782,61.471923420541614,PhD,No,No,8.46317286931599,1
31.3270874648476,79.78163222338884,43.20425724968524,High School,Yes,Yes,4.840235387586112,0
21.729366550721828,80.74399626973823,65.55281912023666,PhD,Yes,Yes,8.024317154242288,1
42.31334253760258,95.90442419899048,67.00089410062097,Master,No,Yes,5.417956105656748,1
45.20110992310454,99.81696504470017,86.74226937821128,PhD,No,No,6.630285382845589,1
18.96422620653047,83.20944765585642,81.48644940555069,High School,No,No,4.101177220492627,1
13.369786830775139,57.233272552309046,76.46541367590109,High School,No,No,4.909663827582856,0
39.46522473170537,92.78514413766061,37.93709668868008,PhD,Yes,Yes,4.552482958741718,1
15.190689706310533,42.9532548724457,80.44314034646005,High School,No,Yes,5.438465037629551,0
41.485487288656564,53.86485117246977,65.02136094481602,Bachelor,No,No,4.600108540145934,1
22.339436175140616,93.84314304782289,92.58696752743114,PhD,No,Yes,8.151460159717372,1
34.042395165990584,55.3714908663613,94.39096538913799,High School,No,No,4.174239413255316,1
6.585695064064073,53.239063577304904,33.86096134212498,High School,Yes,Yes,7.706443003749988,0
31.945247584475503,48.287517588414836,87.44490922481351,PhD,No,Yes,4.844246984953445,1
23.684848579386998,91.54670545881498,32.63881732958694,Bachelor,No,Yes,9.67096874306738,1
30.15720623242276,70.0034955514652,55.70187379865159,PhD,No,Yes,9.598564438659125,1
10.064681971753444,80.49359218324929,67.96099829347554,High School,No,Yes,5.353018615125776,0
37.36993975732074,54.34398304450178,40.36705590389892,PhD,Yes,Yes,7.686527789338177,1
43.41425972207497,85.48242526067298,82.24196687983537,High School,No,Yes,4.16803191683475,1
12.403510404357231,85.60033269772592,30.5848292920497,Master,No,No,9.590731258307045,0
6.594298664967763,58.75588149449801,41.80193339038258,PhD,No,Yes,7.137923849150258,0
3.134652130224147,64.64095798061697,70.65577808974331,PhD,Yes,Yes,4.259338908506674,1
32.814632021276765,52.581416645812055,80.00712934261047,High School,No,No,6.054999958048825,1
31.140513732261475,98.59366139937426,94.16501718857413,High School,No,No,4.461096771167405,1
28.24147581027536,78.73615462350469,79.38476563542366,High School,Yes,No,6.357666636240159,1
13.13346061356682,96.07263284293093,77.02454891784062,High School,No,No,8.019558052967938,1
20.763487803464706,58.20313261774799,57.6038802445465,PhD,Yes,Yes,6.819339448248638,1
30.534864088936306,86.91345477981338,30.0899097868761,High School,Yes,Yes,6.302333048316727,1
25.84480922524013,85.95151863308452,38.41114811149353,PhD,No,No,4.714942273242789,0
49.41370497031459,81.4993391119925,67.41881813292274,Bachelor,No,Yes,5.469634274161938,1
8.54910812272319,97.93833851600803,77.25909200910938,PhD,Yes,No,4.600859726430107,1
35.366938594284505,63.613320166378934,59.22137987275238,High School,Yes,Yes,8.844992389939964,0
21.407300869006022,47.843039415385434,81.1475308069873,High School,No,Yes,4.811438967908336,1
22.55358151642951,80.30253155464365,66.53036067325252,Bachelor,Yes,Yes,7.572240199293361,0
36.444692751592456,83.75858802863237,35.19233369160185,PhD,Yes,Yes,6.056442481533075,1
35.23693526356974,74.50363440752888,43.441137567756414,Bachelor,No,Yes,5.3558703079311005,1
49.58028769770504,52.40907358800378,88.799875627076,PhD,Yes,No,7.836810636952622,1
8.162925893798011,70.26735650016133,80.74389226371076,High School,Yes,Yes,6.742013856261644,1
6.997263170439984,58.731384194147765,92.63333909087464,PhD,Yes,Yes,6.400872803707355,1
36.76826322217958,65.64799169000135,38.22900743846556,High School,Yes,Yes,7.55711202935333,1
29.762572016307637,78.71311455067983,99.31557742305517,High School,Yes,Yes,6.9476057709400045,1
15.159711994870682,84.71288456145007,44.658469976495354,Master,Yes,Yes,5.820905251309364,0
5.812129711471357,53.933481454080585,30.82459134006494,Master,No,No,7.35436772659151,0
6.111595980628666,64.3195216388172,99.81960573374879,PhD,Yes,Yes,8.016991459304167,1
44.92116198387768,56.14969425949775,49.675171981157916,High School,No,No,4.160158951521126,1
11.20963158649966,51.91789683171215,76.76136167587919,Bachelor,No,Yes,6.795230373446052,1
17.521834981545,87.0032331997503,42.367761992341364,High School,No,Yes,4.346099707501263,0
12.879507306895425,94.55516166621955,70.61599725393992,Bachelor,No,No,5.118432484408666,1
19.03982267993299,62.2139311410746,93.28244905181916,PhD,No,Yes,7.3630524044678385,1
5.332344451812482,85.07673546242602,52.4126817199907,PhD,No,Yes,9.197133491593483,0
26.914869963596978,93.81971736186466,76.91777832310515,Bachelor,No,No,9.29683407513091,1
5.245403052426315,90.7674526318139,43.153251215889156,Bachelor,No,Yes,4.419664060831788,0
40.41711237547335,50.96880331235356,73.73567791031077,High School,Yes,No,6.5146305177202395,1
13.218179931700785,97.37751289080168,53.55152462722571,PhD,No,No,7.498038898027308,1
27.92057190101651,62.600586425767744,44.78457810115662,High School,No,No,4.882419427302061,1
44.243796202949994,60.35443967043018,51.92274354925446,Bachelor,No,Yes,8.59259330046863,1
33.24211371426532,43.74587963666682,42.518874795545955,Master,Yes,Yes,8.465411550623433,1
27.581973754464094,69.17041924629298,93.1341275486518,Master,No,No,9.420046082240768,1
17.56802014953803,46.54081693845572,57.80308204219902,Master,Yes,Yes,4.050916072500658,0
17.984091826793502,54.91238925564556,47.169551348205715,Bachelor,No,No,5.300105463934016,0
34.13537384951313,59.01655730603689,61.388548871115304,High School,No,Yes,8.96312028547193,1
49.718689338616045,88.52957940950104,52.43753167645469,PhD,Yes,No,8.023480304961613,1
33.768281112770175,92.5293190237538,82.10934776693281,Bachelor,No,Yes,9.366339122190944,1
28.773604033761195,58.14797904768818,97.98539383198461,Master,Yes,No,4.343077927181599,1
37.07122449148381,91.52188727467444,60.66235596883528,High School,Yes,Yes,7.581783794298657,1
24.329869389618473,91.43385624218746,90.27233799805683,PhD,No,No,7.414279449362045,1
4.88683244483769,85.87905702309241,69.61041514917336,PhD,No,Yes,4.214046498163194,1
28.99024716213967,48.801706840910896,41.006496556596346,Bachelor,Yes,No,7.081132461474901,1
47.96601365625825,81.41937081404373,78.3435919456939,Bachelor,Yes,Yes,7.657121867859545,1
10.414541233167663,96.70144387483413,65.94041479880741,PhD,No,Yes,5.147759045212643,1
35.120234759391955,80.95242872602942,75.54245662764724,PhD,No,No,5.639977498747978,1
11.64481705563471,59.89701094647003,92.27811888001655,Master,No,Yes,7.8420840777864225,1
27.719728854707903,70.03475904584988,60.830419945923225,PhD,Yes,Yes,6.80980568559975,1
6.640469583042542,78.74350260106323,93.08243362521489,Bachelor,No,Yes,9.148081945409961,1
23.617804940392887,70.63422452371022,82.54683099971584,High School,Yes,Yes,6.0542905960551305,1
38.29583978697181,47.19717650385819,64.20234481145894,Master,No,No,5.599957950329207,1
18.68343316347114,58.72384267912124,72.22554949605745,Master,Yes,Yes,9.909195642069056,1
33.91576277538647,88.14376183321795,52.7906792763308,PhD,Yes,Yes,9.4668146207805,1
40.181598117907,91.68508276573104,98.8518109817142,High School,No,No,4.173956469993879,1
46.50453533501373,48.23800196293421,76.71458141352772,Master,Yes,Yes,8.624371691839396,1
13.26281992906177,97.14320514392347,33.06927967476409,Bachelor,Yes,No,4.662008642951218,0
21.167163958846793,59.72935707091656,52.863533402360616,PhD,Yes,Yes,4.164911168976226,1
9.315968639860037,79.7388243238432,73.63201036313401,Bachelor,Yes,No,5.642173095798094,0
49.63920810360201,85.10950875740087,33.94332944594679,PhD,Yes,Yes,5.616075274366626,1
46.49604646036617,88.716774078273,31.671893392339992,Master,No,No,8.915912574081787,1
27.91794225346686,96.74498213355581,61.50169676694618,PhD,No,No,8.264003475657011,1
42.41759813006822,58.77517288172936,53.2883125784869,High School,Yes,No,9.889656563992085,1
27.005982909058027,91.51038727309327,60.68090256232161,Bachelor,No,Yes,8.269077401870911,0
31.932113024132466,47.901214206172426,48.38853169160036,High School,Yes,No,6.509533319536287,0
6.277972741568798,82.30245438121557,41.530242286008665,Bachelor,Yes,Yes,8.1935659656713,0
38.25298018384678,84.51866377083915,78.24003498862365,Bachelor,No,No,9.996754403118413,1
8.130247214491272,80.66339447207923,66.01997813874604,PhD,Yes,No,8.260851295375168,1
41.65124625212136,55.13888416810918,44.01079478745568,Master,Yes,No,8.57008813588191,0
39.53734820817852,92.3825888209122,52.37125983819988,Master,Yes,Yes,9.630190091141557,1
36.01974549166287,50.1315078022237,71.4265535364328,High School,No,Yes,4.6819075678701,0
3.7356982651885815,43.21808749124985,35.05605437907345,PhD,No,No,8.228705760686362,0
16.550161085375773,83.04789943671473,40.32171064863257,Master,Yes,No,9.104835747804694,1
14.629403355720457,68.52854291396402,35.12719228751731,Bachelor,Yes,No,9.726271601325358,0
19.28654755863292,90.94588119752056,86.86221328998832,Bachelor,Yes,No,5.265815738270196,1
6.20685184466425,63.00382846349554,82.66864632484065,PhD,Yes,No,7.023574046345465,1
46.97397550549101,50.09671531046277,82.731905231548,High School,Yes,No,8.083329085866891,0
28.58250755419406,90.18653154819219,80.14277404332196,PhD,No,No,5.484806377008025,1
16.665166911585132,72.9345778984043,76.85697965689084,High School,No,No,7.602837179501645,1
21.055112819565604,51.3517475434213,63.38943407647225,PhD,No,Yes,5.545472694987996,1
23.46572194423211,83.22303991518675,74.95947144549805,Bachelor,No,No,6.000742123189884,1
30.82852800130963,70.66681830937003,32.685308835158224,PhD,Yes,Yes,6.64911217906519,0
26.752612529431893,76.25877893441918,73.50250958597492,Master,Yes,No,7.175140592479401,0
46.13081471429203,67.65390029239491,84.4514393875814,Master,No,Yes,6.696195229750904,1
25.854247179479852,89.72253902908038,65.02508522690732,PhD,No,Yes,6.959173118727575,1
49.62358471151901,89.77376294098299,55.025932989906586,High School,Yes,No,5.791532537729756,1
42.868397971764594,82.56332930946317,49.41987143606854,High School,No,Yes,4.953790564135783,1
12.008504689152119,46.32408264378773,74.99614351134576,Bachelor,Yes,Yes,4.284099863961036,0
46.66857030290798,90.33123171424413,78.49608390409361,Bachelor,Yes,No,5.175872334950006,1
7.585587098502852,80.26077883197459,90.96773199037798,High School,Yes,No,7.491661849034698,0
41.23758600757719,81.82144996025798,53.96338577226935,PhD,No,No,8.716692686818794,0
20.269918086875844,61.7789704242323,83.88406151699098,Bachelor,No,Yes,5.015485584657367,1
44.142767381363335,92.7567733694204,69.29490769325366,High School,No,No,4.651332146635891,1
43.666721125157615,83.52229601409144,91.79855434746554,High School,No,Yes,8.495742163295501,1
40.68441920564582,46.75542799175167,66.94684758069346,PhD,No,No,5.830949983223738,1
39.921460942738946,64.46668206436976,66.2340879878577,Master,Yes,No,9.708996635364116,0
16.624598676705958,93.1828217176085,70.45139570086363,High School,No,Yes,8.285907823662239,1
5.8841255864601045,42.83180210184274,82.45207485997041,Bachelor,Yes,Yes,5.960536283458185,0
21.34304858072775,97.68499717852296,97.52833351799227,PhD,Yes,Yes,5.737256486762229,1
10.329176719352416,80.74975409917377,35.149434795103595,PhD,Yes,No,7.142190317627854,0
35.35765226731816,77.88255865860259,33.7404221673712,PhD,No,No,4.474868009669256,0
18.612786873813704,56.23355538927949,95.6285236185137,Master,No,No,4.706059075871794,1
48.82928964127591,54.92750732435063,67.09129378627443,Master,No,Yes,5.055147287897155,1
32.76665971257594,96.52349316931573,73.04321101968553,Bachelor,No,Yes,8.648341559827362,1
41.479067054449324,57.89634725404736,63.76965211163102,Bachelor,No,Yes,7.083144155614734,1
8.361184291608724,86.53031780313997,36.556021682523216,PhD,No,Yes,4.063402736646657,0
43.37669514908588,63.58730789242475,83.76625648930666,Bachelor,No,No,8.041099164832655,1
46.29234514464293,48.35524424708224,82.30572515620108,High School,No,Yes,6.542141071962982,1
25.378972103308925,40.642917861721536,51.81923250449684,Master,Yes,Yes,7.065114189782788,0
31.10014101204692,72.65544022091504,51.436747165988024,PhD,No,No,5.284697460477613,1
38.71087044334378,98.54672911293596,88.6488966633863,PhD,Yes,No,7.310693370364621,1
10.392254108499802,62.14817162855227,35.06500804189287,High School,Yes,Yes,9.874919438508933,0
26.123171670245235,61.431540039582686,91.6773603849596,High School,Yes,Yes,4.440668146034569,1
21.13582533307103,60.64549707096653,47.96631829271401,High School,Yes,Yes,5.703504397986584,0
9.025951623787957,71.2326302382915,71.50893234288458,High School,No,Yes,5.457985557164979,0
19.641652269993507,66.4398930054576,95.51959253012444,PhD,No,Yes,5.4912958645070775,1
5.272270850503691,92.79487760362088,77.46857510756524,Master,Yes,Yes,6.272238145392263,1
3.2389715335753753,70.33124750340941,59.01008687269256,Master,Yes,No,8.908658708465005,0
8.487981879431493,70.46547029131412,78.26739462337906,High School,Yes,No,9.477152139786323,1
48.22952535628035,48.302295683233396,54.078574542145915,Bachelor,No,No,5.21329052475384,1
28.377417722960814,98.96437245462316,49.408089144443025,PhD,Yes,No,7.257699627688677,1
48.35946373535456,54.99837345212978,99.76782945542757,Master,Yes,Yes,7.821393832992882,1
22.759898159846337,44.40184404757616,82.55531618258513,High School,No,Yes,7.130964846183069,0
16.96717438809246,79.78877493851252,75.13039841672723,Bachelor,Yes,Yes,6.604458365181517,1
26.294809416331717,75.72198220941236,54.87027502535231,Bachelor,No,Yes,5.151853035155427,1
23.096561054379684,64.90873923956474,33.44125804085337,High School,No,No,6.929316155195432,0
7.071904844563708,65.33153403284068,32.17398132246089,PhD,Yes,Yes,6.4072889662679735,0
32.7596631051299,87.10383526278588,68.79268788141592,Master,Yes,Yes,8.773380175013617,1
12.369832760460781,51.74275840597895,83.34229047273357,Bachelor,Yes,Yes,8.581626154977972,0
31.74022183509582,89.21519913669339,67.61654333106986,Master,No,Yes,4.8039920872340245,1
33.209652435111366,78.92482683370109,88.85495503573802,Master,No,No,4.531114315378406,1
9.29719295017511,65.13818642677145,32.33985731652552,Bachelor,No,Yes,9.448923659365018,0
4.944782101312072,67.48171699503212,55.67264534981581,High School,Yes,No,7.2130503337869865,0
39.47655613128511,55.398832431165744,46.594927382192466,Bachelor,Yes,Yes,9.146805623695544,0
24.07042034092737,85.1268599618185,61.30910777099854,Bachelor,Yes,Yes,4.348906723398407,1
4.791862184262838,70.77248453831606,35.066347523588576,PhD,Yes,Yes,7.159093699129782,0
49.75358322414883,59.251272564990614,96.78921490997507,Master,Yes,No,7.236559087457418,1
4.773466927825599,75.76300694565701,45.62787807485526,High School,Yes,Yes,9.1642121952529,0
35.36169098521055,99.74406712307939,94.56154428385094,Master,No,Yes,4.585659989378245,1
49.21658841264385,66.11573677939323,59.81252085256773,Bachelor,No,Yes,5.442673382055456,1
13.48064500236443,95.24148404671718,98.98668932786526,High School,No,No,6.439229883322079,1
8.827969696985416,60.701010395473965,68.78408684221475,High School,Yes,No,9.195048852519653,0
7.826477092276587,43.283962415499154,95.15830049230652,High School,No,Yes,9.633299890423402,1
16.557207083244585,52.25452638210573,30.3744292085956,High School,No,No,9.956347717561767,0
6.850198928511041,65.12170859966105,82.37671643266302,PhD,No,Yes,9.75516091875113,1
35.22374440131833,53.17809571567414,93.21354571717609,High School,Yes,Yes,4.035650535066127,1
4.990006310243009,40.01362229309533,39.78043968852678,Bachelor,Yes,No,4.2862500487232325,0
26.452262151189906,94.90009226485164,36.728809621250605,PhD,No,Yes,4.885640914945532,1
49.841448984942886,90.63276467385575,59.72008250301689,Bachelor,Yes,Yes,6.093172580621639,1
41.070572936288904,84.53753388921683,95.35752342930546,Bachelor,Yes,No,8.979508185921752,1
31.530533035088524,50.06887573876172,67.96705921333071,Master,Yes,No,9.355937172012883,0
16.70017379775736,47.221814572599165,66.92195246052125,High School,Yes,No,5.121006437767498,0
31.947000141998647,44.05628496834299,39.87882828095253,High School,No,No,7.717984909718252,0
27.29799026775928,83.44175132637528,30.055265776525314,Bachelor,Yes,Yes,9.504171910391658,1
22.45200242673783,95.72847764127312,86.70980635218228,High School,No,Yes,6.782390415587924,1
8.274098083529575,65.83214925478222,36.13021940903668,PhD,No,Yes,4.621261431716704,0
44.55700233154241,47.14844031976289,74.36948731147268,Master,Yes,Yes,6.746881900507749,1
23.58966314342348,70.7435692439264,94.0231518160634,High School,Yes,Yes,6.254769413728344,1
11.341880567396723,60.92991444751781,44.605633921090174,High School,Yes,Yes,7.465947976396042,0
19.6524488421099,62.48949546099986,76.56909853658377,PhD,No,Yes,6.631952106442622,1
21.878228121388496,77.27983744934244,35.50890036952566,Master,No,Yes,4.104075561122308,0
41.721818987209964,83.12308679573215,72.2628600686329,PhD,No,No,9.963986400482026,1
37.2134902669473,46.63621593238965,41.475220466724195,Bachelor,No,Yes,7.2612414263834255,1
38.926634894784314,42.13541384838858,81.51674923606245,Bachelor,No,Yes,6.841784532907657,1
2.5295006925750663,99.6598181611429,51.08619063557357,High School,No,Yes,9.727704229024324,0
21.975391912628552,53.96370093493311,62.43737061632524,Master,No,Yes,4.935162205522463,0
25.104519278495534,43.22983149450754,71.96013794193351,Bachelor,Yes,Yes,5.135425615271489,1
2.921229287506721,51.392519745755195,41.98913874663677,PhD,No,No,8.8480884943767,0
14.471034019761642,42.33747078090785,81.91464730323347,Bachelor,No,No,5.564986480150052,0
38.49391150986248,63.508653677030296,51.18482384457702,Bachelor,No,No,8.795362637749161,1
8.581265874991955,88.14410706707946,76.36603019389275,PhD,No,Yes,5.629200897451016,1
27.6948863097244,60.47466698546324,41.07981354895615,High School,Yes,Yes,4.199125781350009,0
12.3296898568274,66.651004412702,78.16823614444452,Master,No,Yes,7.102088343320296,1
2.581797182906877,80.53520641404633,38.97316509673232,High School,No,Yes,5.1801186047611685,0
13.577669964777991,70.53364420419281,59.774954738898856,PhD,Yes,No,8.547077757594828,0
48.841940235682586,91.68674116127946,47.304425161721376,Bachelor,Yes,No,7.847197799392889,1
40.4737813703835,91.9621405027454,82.38626745997277,Master,No,Yes,9.541616007867507,1
48.05967892740961,40.59464172946922,48.342450315481216,High School,No,Yes,8.697930143594416,1
25.416994108465396,86.68277838899195,91.72021144767774,PhD,No,No,5.084655729044361,1
7.267337536520168,67.64401601450044,92.4274147984629,Bachelor,No,No,8.800949419988779,0
28.302055470737262,99.33043247821979,43.75089206559501,Bachelor,No,No,7.85042226888414,1
23.810112058878122,68.99392455252611,72.96921615054069,High School,No,No,8.01370985056375,0
42.529139971501564,99.21375672329785,36.1402349203975,PhD,Yes,No,8.993577315820893,1
6.70796387764374,85.27416167234419,57.40759697211404,Bachelor,Yes,No,7.442944415133642,0
25.43557457704535,54.91629307679838,79.93252106508905,Bachelor,No,No,6.796021086118078,0
9.202335905311244,72.30369875721746,76.15962727949415,Master,No,Yes,7.819846212152368,0
17.58444449072288,99.52813836871496,73.72904685846257,Bachelor,No,Yes,5.787744573750155,1
37.393139714614385,91.45183646511542,49.77786045637105,High School,Yes,No,5.095582786522596,1
24.84887020970079,45.842013627473264,56.461746460408136,PhD,No,Yes,7.699527028427479,0
20.042637686996926,82.38231980859976,37.206230129020035,PhD,Yes,No,5.403090214512866,1
20.934861371361695,60.73477515224879,80.33159743035208,Master,Yes,Yes,4.479490656079641,1
24.05344488348736,40.41893571282089,65.27221577538916,PhD,No,No,4.0033251075115235,0
39.68079410417873,64.20885814161997,79.61359426419583,High School,Yes,Yes,7.6499164084004025,1
44.82006506913125,54.085265303498275,47.42604673578109,Bachelor,No,No,6.172892700881421,1
47.85606495218856,89.1321562312283,52.71067600445463,Master,Yes,Yes,8.513865824040735,1
39.77136254025417,60.23983653074593,53.39507360820802,PhD,No,Yes,6.251058389878615,1
17.13953099590461,89.65142163722902,31.801968682305134,Master,No,No,6.91602068942936,1
35.03046589215403,40.03587633008772,53.873351098143644,Master,Yes,No,6.4425098368923095,0
23.004949954658812,58.469149001567146,86.23132014626235,PhD,Yes,No,7.9034487466560766,1
14.224189858210456,54.46991285846572,92.8108947024817,Master,Yes,Yes,6.136834972089809,1
42.36183581244428,54.01404166411666,66.27528209451492,PhD,No,Yes,9.782605899653854,1
3.8444647501916,44.09119718592776,61.885118665345416,High School,Yes,Yes,9.616881919591181,0
45.28457562250033,51.2274562246301,32.157723308955916,PhD,Yes,Yes,9.088167415943687,1
24.15091830198724,73.33297419313719,91.54430363097678,Bachelor,No,No,9.521801623436488,1
32.58567088679746,57.48166437026467,30.91071493981109,PhD,No,No,6.694838130756346,0
33.64898826587757,65.04368693974888,96.13250561471483,Bachelor,Yes,Yes,7.218582380736953,1
44.965651553913744,62.61201282083131,64.24513740816634,Master,Yes,No,8.452555555349466,1
32.56014474402595,92.55429549999369,53.93541455023086,PhD,Yes,No,8.176875549631246,1
31.468812068482965,94.31793994063094,94.6952904389862,Bachelor,No,No,9.344071573632824,1
5.199297946913118,69.5774182993516,31.707369517706773,PhD,No,No,8.297986163540171,0
26.883585053369796,59.80935701893627,70.69974264083609,PhD,Yes,Yes,9.987308249370763,1
9.208112039218,46.40804224014182,68.42527671495364,PhD,No,No,6.091034798989546,0
